subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S20065512	13/September/2018	medium/tube_cost.txt	8	18	19	21	7	6	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1027;4404;441;952;293;391;496;865;461;1131;426;772;595;1705;317;391;486;364;396;653;
S20065512	13/September/2018	medium/differentsizes.txt	9	1	3	5	2	1	p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	3858;506;409;705;
S20065512	13/September/2018	medium/labyrinth.txt	10	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1319;484;1095;523;695;343;366;
S20065512	13/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2595;403;406;516;568;523;775;
S20065512	13/September/2018	hard/tradeoff7alt.txt	12	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	4581;339;417;1042;288;564;516;434;412;575;681;
S20065512	13/September/2018	hard/tradeoff4alt.txt	13	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	5194;482;473;905;413;338;379;351;456;495;444;526;502;858;376;
S20065512	13/September/2018	hard/tradeoff5alt.txt	14	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	3456;432;470;429;10721;307;487;298;408;359;308;354;368;378;725;305;390;
S20065512	13/September/2018	hard/museum.txt	15	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	3505;281;789;3902;416;436;682;358;530;302;299;326;347;318;437;607;715;282;
S20862983	13/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3754;504;400;384;352;647;633;
S20862983	13/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1477;392;367;640;721;328;312;320;336;312;311;313;320;304;304;328;376;544;
S20862983	13/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1308;760;783;361;
S20862983	13/September/2018	easy/easy_rw26.txt	7	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	969;343;296;1609;304;280;328;511;345;319;
S20862983	13/September/2018	medium/tube_cost.txt	8	9	11	13	4	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1234;1048;1000;503;304;289;343;641;520;359;361;649;
S20862983	13/September/2018	medium/differentsizes.txt	9	2	5	7	3	1	p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	2003;327;360;1017;303;608;
S20862983	13/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1727;344;344;344;352;528;688;
S20862983	13/September/2018	medium/labyrinth.txt	11	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	939;361;600;331;517;320;328;
S20862983	13/September/2018	hard/tradeoff7alt.txt	12	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2844;360;359;440;425;592;336;615;624;
S20862983	13/September/2018	hard/tradeoff4alt.txt	13	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1681;368;328;456;336;360;696;671;344;
S20862983	13/September/2018	hard/museum.txt	14	23	26	29	8	5	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1322;359;625;1648;319;313;632;320;592;311;305;313;327;320;336;672;336;344;528;304;800;304;328;304;288;288;448;296;
S20862983	13/September/2018	hard/tradeoff5alt.txt	15	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	1633;1247;328;368;376;408;336;1439;465;464;551;385;312;
S21345720	13/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	3222;1486;1091;607;
S21345720	13/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3956;656;731;620;632;1389;1065;
S21345720	13/September/2018	easy/easy_rw26.txt	6	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1603;893;843;2924;720;717;
S21345720	13/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2525;682;656;991;1650;668;669;633;696;632;693;631;633;644;742;869;1079;1053;
S21345720	13/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3264;655;658;656;1749;619;1042;
S21345720	13/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	2194;2181;596;1251;632;918;708;1832;1017;1152;671;792;669;955;681;1166;
S21345720	13/September/2018	medium/labyrinth.txt	10	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2128;891;1315;719;595;1512;644;868;1574;756;1166;643;646;
S21345720	13/September/2018	medium/differentsizes.txt	11	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	2682;757;1126;833;643;633;2503;979;
S21345720	13/September/2018	hard/museum.txt	12	23	26	29	8	5	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	2242;756;2415;3855;695;694;1623;621;992;582;630;658;619;596;731;3895;593;631;1314;570;1178;657;719;693;757;929;979;744;
S21345720	13/September/2018	hard/tradeoff7alt.txt	13	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	3277;744;646;1127;881;644;1859;706;732;1091;744;1229;755;1114;572;
S21345720	13/September/2018	hard/tradeoff5alt.txt	14	9	14	18	2	0	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	2474;768;756;980;5566;716;633;632;646;655;682;584;606;657;1228;595;619;
S21345720	13/September/2018	hard/tradeoff4alt.txt	15	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	5375;720;818;1475;619;645;620;619;621;1017;669;807;843;1152;645;
S22365246	13/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1766;418;587;308;
S22365246	13/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	4005;317;307;318;370;834;1080;
S22365246	13/September/2018	easy/easy_rw26.txt	6	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1132;587;325;1969;278;307;354;843;385;278;
S22365246	13/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1023;307;310;718;610;262;232;270;440;348;856;271;269;764;278;332;564;511;
S22365246	13/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	4169;804;324;302;1798;292;651;
S22365246	13/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1482;1157;332;642;255;386;270;701;456;456;301;356;456;955;264;687;
S22365246	13/September/2018	medium/labyrinth.txt	10	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1102;972;486;293;795;294;285;
S22365246	13/September/2018	medium/differentsizes.txt	11	1	3	5	2	1	p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1467;508;448;643;
S22365246	13/September/2018	hard/museum.txt	12	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1028;346;1082;1281;355;387;1404;223;996;440;419;308;763;248;300;788;610;233;
S22365246	13/September/2018	hard/tradeoff7alt.txt	13	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	1560;292;264;1682;735;299;905;261;333;563;316;697;323;611;261;
S22365246	13/September/2018	hard/tradeoff5alt.txt	14	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	2565;2152;439;448;1253;300;253;248;370;316;287;269;448;287;539;325;316;348;617;293;371;
S22365246	13/September/2018	hard/tradeoff4alt.txt	15	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1362;253;270;2802;216;418;233;510;291;418;293;278;572;618;283;
S22826236	14/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1748;382;698;303;
S22826236	14/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2318;260;291;1013;282;832;608;
S22826236	14/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1146;292;303;248;1485;259;236;304;349;348;720;361;247;315;281;383;293;697;
S22826236	14/September/2018	easy/easy_rw26.txt	7	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1258;236;326;1372;337;395;326;349;359;304;
S22826236	14/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1278;269;507;291;552;405;754;
S22826236	14/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1588;573;541;910;293;304;348;945;293;912;303;293;461;495;337;754;
S22826236	14/September/2018	medium/differentsizes.txt	10	7	7	11	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(7,3);p(7,2);	1006;315;1147;349;305;483;461;349;844;270;
S22826236	14/September/2018	medium/labyrinth.txt	11	11	14	18	3	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1055;325;496;360;348;1204;292;338;563;315;528;316;371;348;845;315;753;
S22826236	14/September/2018	hard/museum.txt	12	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1152;338;1294;348;530;1170;337;394;979;348;867;258;326;316;326;349;719;293;
S22826236	14/September/2018	hard/tradeoff7alt.txt	13	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	3062;315;315;911;271;540;382;427;360;507;393;540;394;709;270;
S22826236	14/September/2018	hard/tradeoff4alt.txt	14	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1940;247;259;1901;292;316;348;338;326;574;338;393;518;1170;259;
S22826236	14/September/2018	hard/tradeoff5alt.txt	15	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	1222;259;292;282;1823;235;304;912;270;337;303;372;529;349;574;461;304;348;912;315;404;
S23005243	13/September/2018	easy/easy_rw26.txt	4	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	3574;605;525;1229;308;371;346;620;339;347;
S23005243	13/September/2018	easy/easy_cost14.txt	5	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1338;372;851;357;
S23005243	13/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	5637;566;407;425;513;1024;797;
S23005243	13/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1381;356;329;334;1270;371;322;346;333;372;393;348;360;383;645;351;350;617;
S23005243	13/September/2018	medium/labyrinth.txt	8	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1282;5250;1368;390;1177;268;346;
S23005243	13/September/2018	medium/courtyardalt.txt	9	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2995;381;358;312;597;445;823;
S23005243	13/September/2018	medium/tube_cost.txt	10	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1797;701;837;1680;322;406;409;666;693;883;363;358;350;468;613;859;
S23005243	13/September/2018	medium/differentsizes.txt	11	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	5895;354;1241;295;326;324;706;477;525;704;
S23005243	13/September/2018	hard/tradeoff5alt.txt	12	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	5167;904;310;431;631;364;794;333;360;421;1170;316;303;
S23005243	13/September/2018	hard/museum.txt	13	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1737;383;998;6541;341;1124;757;319;
S23005243	13/September/2018	hard/tradeoff7alt.txt	14	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2558;316;471;709;405;884;410;919;334;
S23005243	13/September/2018	hard/tradeoff4alt.txt	15	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	3588;297;354;681;453;611;441;871;404;
S23202423	11/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	117879;881;606;2757;859;1398;1232;
S23202423	11/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	2671;933;705;1460;692;758;
S23202423	11/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1869;1145;1324;1870;
S23202423	11/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1775;1062;624;1563;1264;586;651;670;562;609;550;664;865;726;607;777;1146;978;
S23202423	11/September/2018	medium/tube_cost.txt	8	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1728;2107;771;1214;614;1925;964;2820;793;1579;655;1864;674;810;596;1331;
S23202423	11/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	3956;872;2327;694;1199;780;729;
S23202423	11/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2017;875;642;700;2072;707;1411;
S23202423	11/September/2018	medium/differentsizes.txt	11	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	2980;817;1083;1406;1050;518;856;1128;
S23202423	11/September/2018	hard/tradeoff7alt.txt	12	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	2306;1317;808;2016;742;1285;917;585;629;1174;1162;
S23202423	11/September/2018	hard/tradeoff5alt.txt	13	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	5494;708;625;529;616;516;628;654;658;551;967;906;713;
S23202423	11/September/2018	hard/museum.txt	14	20	22	25	7	5	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1627;609;1369;2642;582;509;2843;557;789;713;572;1411;571;541;1088;537;1750;666;684;491;908;827;1440;573;
S23202423	11/September/2018	hard/tradeoff4alt.txt	15	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	2231;770;625;951;754;992;609;1316;735;
S23980440	14/September/2018	easy/easy_rw26.txt	4	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1977;566;712;1000;410;421;
S23980440	14/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2875;384;397;1031;912;388;300;491;656;316;305;368;328;396;295;378;491;538;
S23980440	14/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1209;403;819;312;
S23980440	14/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	1872;356;329;279;334;796;577;
S23980440	14/September/2018	medium/labyrinth.txt	8	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2418;938;965;587;741;448;411;
S23980440	14/September/2018	medium/differentsizes.txt	9	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1195;626;1322;295;329;516;507;609;
S23980440	14/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1417;519;427;494;1145;354;671;
S23980440	14/September/2018	medium/tube_cost.txt	11	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1061;1874;456;1089;281;929;317;497;332;1289;225;421;305;319;286;582;
S23980440	14/September/2018	hard/tradeoff5alt.txt	12	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	5801;537;526;437;825;346;292;310;376;276;277;373;901;343;766;553;300;
S23980440	14/September/2018	hard/tradeoff4alt.txt	13	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2192;450;407;467;362;304;715;754;324;
S23980440	14/September/2018	hard/museum.txt	14	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1036;356;690;2736;450;1012;343;373;905;349;838;271;874;263;328;574;665;287;
S23980440	14/September/2018	hard/tradeoff7alt.txt	15	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	3769;432;437;545;504;662;321;846;384;
S24988002	14/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3227;661;628;547;429;1337;1019;
S24988002	14/September/2018	easy/easy_rw26.txt	5	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	2343;590;535;1478;445;488;417;1292;455;531;
S24988002	14/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1858;494;599;970;1007;460;477;436;434;534;501;485;425;474;538;476;722;835;
S24988002	14/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1598;682;1193;622;
S24988002	14/September/2018	medium/tube_cost.txt	8	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	2115;1708;454;739;548;489;490;764;583;712;543;563;489;859;393;1929;
S24988002	14/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1547;557;729;661;1053;540;459;
S24988002	14/September/2018	medium/differentsizes.txt	10	1	3	5	2	1	p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1723;535;492;1082;
S24988002	14/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1573;400;484;549;967;492;980;
S24988002	14/September/2018	hard/tradeoff7alt.txt	12	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	2617;1256;488;1587;504;526;484;1055;574;805;816;
