subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S649302	28/October/2016	labyrinth3	5	16	16	19	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	1433;497;416;1648;677;1044;2538;648;934;532;1155;465;1378;376;344;362;1144;370;
S649302	28/October/2016	roomG	6	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1870;450;528;1218;656;816;2126;496;1010;384;400;456;1354;1138;368;400;
S649302	28/October/2016	bunker3	7	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(4,5);p(5,5);	6905;448;1259;409;533;531;1008;603;784;416;
S649302	28/October/2016	cathedral	8	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	2618;455;2027;514;465;984;497;1378;522;494;545;522;877;
S649302	28/October/2016	garden	9	21	21	24	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1359;450;752;570;3492;504;1233;563;537;495;818;384;528;438;496;1730;578;808;395;375;369;713;928;
S649302	28/October/2016	ikea	10	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1967;535;418;793;659;815;3281;725;826;486;684;950;1790;447;842;489;842;368;360;402;
S649302	28/October/2016	library	11	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1845;1433;560;608;1226;650;499;516;1047;480;458;1738;778;
S649302	28/October/2016	lab	12	5	6	9	1	0	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1519;536;1362;457;1755;368;1001;364;
S649302	28/October/2016	courtyard	13	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	1034;490;408;938;598;1109;
S649302	28/October/2016	cubicles	14	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	4151;492;1474;1474;464;576;1051;529;1658;1242;530;440;
S649302	28/October/2016	museum	15	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1414;2027;2320;2118;537;602;2331;350;1194;666;377;424;474;440;615;2517;969;408;
S653044	26/October/2016	labyrinth3	4	10	12	15	2	0	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	4025;305;404;807;706;343;1117;516;553;380;367;359;813;284;
S653044	26/October/2016	lab	5	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1304;305;567;767;1109;433;490;337;1228;294;713;343;
S653044	26/October/2016	courtyard	6	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	28449;393;435;585;503;683;
S653044	26/October/2016	tworooms	7	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1816;311;327;574;363;528;825;326;670;
S653044	26/October/2016	bunker3	8	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1002;267;673;343;297;453;1040;386;673;310;
S653044	26/October/2016	ikea	9	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1210;295;313;943;280;686;983;283;1270;286;437;330;1173;269;807;360;680;693;286;347;
S653044	26/October/2016	cathedral	10	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1276;261;1204;378;448;1589;304;584;696;312;360;448;728;
S653044	26/October/2016	garden	11	21	21	24	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1085;271;544;328;1056;424;440;351;456;280;408;257;287;312;297;936;712;440;280;281;231;424;304;
S653044	26/October/2016	roomG	12	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1168;247;232;424;336;336;809;303;520;336;280;456;872;800;272;328;
S653044	26/October/2016	cubicles	13	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	2600;383;449;632;399;344;681;535;673;728;248;288;
S653044	26/October/2016	library	14	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1203;311;424;408;704;616;368;280;1216;248;360;944;688;
S653044	26/October/2016	museum	15	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1120;280;480;1807;352;673;359;336;736;288;872;312;233;256;560;240;576;240;
S661572	21/October/2016	labyrinth3	4	11	12	15	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	1713;405;553;1336;335;694;1882;465;1704;527;1049;408;1584;335;
S661572	21/October/2016	lab	5	26	30	33	10	7	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1312;493;777;647;2576;431;497;1088;768;1272;465;1240;496;527;496;464;712;872;1049;407;585;592;463;497;863;408;3096;464;496;681;1431;488;
S661572	21/October/2016	roomG	6	18	21	25	6	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	1538;365;440;680;560;744;2480;368;1361;527;496;560;1145;471;928;496;1359;433;440;463;498;1607;377;368;
S661572	21/October/2016	bunker3	7	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1823;493;896;401;655;832;1176;745;1054;898;
S661572	21/October/2016	tworooms	8	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1584;397;407;713;464;616;2233;462;936;
S661572	21/October/2016	cubicles	9	16	21	25	8	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	5291;431;648;1120;400;496;1521;1424;864;407;561;615;2137;408;1023;465;1175;337;560;376;431;1241;367;529;
S661572	21/October/2016	library	10	14	16	18	4	3	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2206;460;1920;465;1025;926;497;592;895;553;808;1799;368;1120;432;592;737;
S661572	21/October/2016	museum	11	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1103;550;1057;1142;1272;1177;904;304;
S661572	21/October/2016	courtyard	12	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	1764;399;776;1175;561;896;
S661572	21/October/2016	garden	13	15	17	20	4	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1506;742;897;465;1679;401;862;442;551;713;808;400;903;433;496;1079;528;1153;335;
S661572	21/October/2016	cathedral	14	7	8	10	3	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1856;407;1513;471;1112;2664;336;841;896;
S661572	21/October/2016	ikea	15	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1255;613;625;960;367;560;1553;495;1544;1239;3161;464;1024;376;464;400;
S666066	28/October/2016	museum	4	23	28	31	8	4	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(6,5);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1401;161;721;147;848;162;1200;169;1097;200;300;349;186;343;237;1480;185;146;197;1707;169;220;659;222;860;351;365;203;520;181;
S666066	28/October/2016	library	5	11	14	18	3	1	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);p(6,5);p(7,5);p(7,4);	921;204;438;284;484;365;1195;478;232;518;223;2062;270;779;241;558;205;
S666066	28/October/2016	garden	6	6	9	12	2	0	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	849;490;1416;219;1419;875;274;593;401;631;216;
S666066	28/October/2016	cathedral	7	7	8	12	3	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(3,5);p(2,5);	804;215;299;491;215;2071;255;909;233;505;161;
S666066	28/October/2016	ikea	8	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	834;223;397;409;316;340;1438;247;1447;217;1004;217;742;231;233;181;
S666066	28/October/2016	roomG	9	18	21	25	6	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	726;201;202;516;374;321;1134;230;831;223;416;204;1255;215;887;186;622;216;247;237;385;521;202;200;
S666066	28/October/2016	courtyard	10	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	811;385;254;590;322;2134;
S666066	28/October/2016	bunker3	11	12	14	17	4	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(4,5);p(5,5);	1456;240;307;379;255;231;708;388;187;836;220;200;184;563;670;201;
S666066	28/October/2016	tworooms	12	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	907;196;412;519;260;373;1205;247;649;
S666066	28/October/2016	cubicles	13	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	802;339;475;472;402;348;566;329;701;672;233;252;
S666066	28/October/2016	labyrinth3	14	16	18	21	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	893;209;204;568;240;513;797;213;201;1313;184;134;650;162;699;237;305;178;528;202;
S666066	28/October/2016	lab	15	27	32	35	10	7	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(0,6);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	758;188;446;237;674;206;193;1113;185;747;556;432;181;851;182;558;184;232;432;501;187;170;985;1163;353;547;357;190;790;266;204;249;486;385;
S673562	28/October/2016	labyrinth3	4	15	16	19	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	4623;663;696;1366;573;782;4488;579;1741;669;869;670;1451;459;478;627;2917;477;
S673562	28/October/2016	ikea	5	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	2337;535;541;2160;431;542;1483;641;1068;444;551;564;2642;432;831;818;1561;446;425;431;
S673562	28/October/2016	garden	6	16	17	20	4	3	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1453;440;690;474;2378;478;804;413;614;693;964;458;412;454;590;2787;521;756;496;
S673562	28/October/2016	library	7	11	12	14	3	3	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	34021;469;902;569;1267;743;606;406;798;424;507;1545;821;
S673562	28/October/2016	bunker3	8	14	16	19	4	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1448;518;982;546;362;625;1657;469;915;532;689;461;439;482;466;508;1151;570;
S673562	28/October/2016	roomG	9	18	21	25	6	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	1328;458;322;737;362;601;2036;460;901;435;583;796;3067;659;1090;468;646;509;411;521;436;761;665;317;
S673562	28/October/2016	cubicles	10	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	4087;480;846;491;758;797;740;479;1695;1367;438;476;
S673562	28/October/2016	cathedral	11	16	18	20	6	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	2905;468;1978;985;658;1651;595;1206;597;1528;1120;423;501;422;745;381;449;1010;1551;
S673562	28/October/2016	lab	12	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1603;395;1429;564;1365;422;775;461;449;525;858;474;
S673562	28/October/2016	museum	13	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1176;438;646;3011;741;905;889;451;
S673562	28/October/2016	tworooms	14	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1059;336;895;5673;378;613;1076;858;870;
S673562	28/October/2016	courtyard	15	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	2024;522;372;792;441;877;
S680947	21/October/2016	ikea	4	11	13	15	3	1	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(1,7);	9211;469;568;985;471;480;1264;575;850;514;597;1466;479;799;
S680947	21/October/2016	museum	5	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1878;468;657;730;440;952;960;414;
S680947	21/October/2016	garden	6	20	21	24	5	4	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1277;552;617;461;929;458;910;607;545;473;886;450;422;441;504;712;593;976;385;664;441;685;432;
S680947	21/October/2016	tworooms	7	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1108;542;586;518;536;536;751;442;902;
S680947	21/October/2016	labyrinth3	8	11	12	15	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	1059;422;423;609;464;455;1560;448;898;440;536;463;743;537;
S680947	21/October/2016	lab	9	26	30	33	10	7	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1059;417;632;535;1752;530;512;528;462;553;784;399;447;480;433;1305;351;943;376;453;437;536;664;441;406;465;1024;423;415;465;703;473;
S680947	21/October/2016	roomG	10	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1201;416;434;973;408;463;593;704;1050;366;433;479;1193;878;433;488;
S680947	21/October/2016	cathedral	11	13	14	16	5	4	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(4,2);p(4,3);p(3,3);p(3,4);p(3,5);p(2,5);	1239;502;1074;353;423;602;437;792;512;791;985;464;505;431;879;
S680947	21/October/2016	courtyard	12	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	970;720;399;911;442;863;
S680947	21/October/2016	bunker3	13	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1024;413;700;468;1879;509;2221;422;872;456;
S680947	21/October/2016	library	14	12	14	16	3	1	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	1288;608;581;561;1121;480;1711;514;542;1522;480;814;440;464;864;
S680947	21/October/2016	cubicles	15	14	17	21	7	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	856;479;752;608;602;534;770;638;1481;400;1048;447;680;410;406;626;416;822;626;567;
S699104	26/October/2016	labyrinth3	4	22	32	35	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(5,1);p(5,2);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	3973;336;583;986;333;320;1384;303;544;684;365;396;416;717;737;285;367;436;949;284;1475;334;531;283;241;680;254;247;368;367;351;300;832;503;
S699104	26/October/2016	roomG	5	10	13	17	3	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1371;316;294;807;381;678;1381;262;873;274;366;320;906;386;488;316;
S699104	26/October/2016	courtyard	6	7	9	13	3	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,2);p(2,2);	1596;290;650;370;249;1475;231;318;316;236;861;291;
S699104	26/October/2016	tworooms	7	10	12	16	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(1,2);	845;302;311;255;255;1148;251;294;299;479;666;337;253;1278;286;
S699104	26/October/2016	lab	8	25	34	37	10	5	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(1,7);p(0,7);p(0,6);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);p(5,6);p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1250;277;708;254;684;422;277;213;619;954;213;486;387;521;197;364;743;425;268;319;316;280;305;745;702;506;318;481;304;480;345;753;287;675;862;222;
S699104	26/October/2016	ikea	9	20	27	29	5	3	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(1,7);	937;309;216;630;349;269;280;255;597;287;526;271;265;725;273;1297;251;214;249;208;423;469;877;270;481;800;247;665;
S699104	26/October/2016	bunker3	10	18	24	27	5	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	896;259;765;243;217;206;736;251;1358;289;1637;239;406;341;828;244;810;499;297;539;278;367;267;702;274;497;
S699104	26/October/2016	museum	11	12	14	17	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1254;239;812;254;303;365;733;587;301;281;636;315;354;735;651;259;
S699104	26/October/2016	library	12	25	36	40	7	4	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(6,1);p(6,2);p(6,3);p(6,4);p(6,5);p(6,4);p(7,4);	1003;835;272;272;229;235;1287;295;253;250;283;515;284;1985;370;247;599;401;432;745;335;770;282;282;354;250;270;255;922;259;367;598;1137;269;288;618;290;726;272;
S699104	26/October/2016	garden	13	6	9	12	2	0	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	3178;249;613;866;282;288;266;585;264;937;273;
S699104	26/October/2016	cathedral	14	23	34	36	8	4	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,4);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(6,0);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	861;253;509;389;493;816;632;320;272;264;624;278;988;542;381;270;336;1046;539;451;334;467;1118;886;237;742;257;257;263;618;317;219;417;217;586;
